0,35	55,8833
0,7	55,8856
1,05	55,887
1,4	55,8883
1,75	55,8882
2,1	55,8887
2,45	55,8892
2,8	55,8892
3,15	55,8904
3,5	55,8902
3,85	55,8902
4,2	55,8912
4,55	55,8907
4,9	55,8912
5,25	55,8915
5,6	55,8913
5,95	55,892
6,3	55,8917
6,65	55,8919
7	55,8926
7,35	55,8922
7,7	55,8927
8,05	55,8931
8,4	55,8927
8,75	55,8934
9,1	55,8935
9,45	55,8934
9,8	55,8939
10,15	55,8938
10,5	55,8937
10,85	55,8943
11,2	55,894
11,55	55,8945
11,9	55,8946
12,25	55,8943
12,6	55,8951
12,95	55,8948
13,3	55,8946
13,65	55,8952
14	55,8951
14,35	55,895
14,7	55,8953
15,05	55,8952
15,4	55,8955
15,75	55,8953
16,1	55,8956
16,45	55,8962
16,8	55,8957
17,15	55,8957
17,5	55,8964
17,85	55,896
18,2	55,8966
18,55	55,8966
18,9	55,8962
19,25	55,8967
19,6	55,8963
19,95	55,8968
20,3	55,8972
20,65	55,8966
21	55,8973
21,35	55,8973
21,7	55,8965
22,05	55,8974
22,4	55,8972
22,75	55,8972
23,1	55,8974
23,45	55,8967
23,8	55,8977
24,15	55,8974
24,5	55,8973
24,85	55,8979
25,2	55,8974
25,55	55,8976
25,9	55,8977
26,25	55,8975
26,6	55,8977
26,95	55,8978
27,3	55,8977
27,65	55,8981
28	55,898
28,35	55,8978
28,7	55,8984
29,05	55,8978
29,4	55,898
29,75	55,8984
30,1	55,898
30,45	55,8983
30,8	55,8981
31,15	55,8981
31,5	55,8985
31,85	55,8981
32,2	55,8982
32,55	55,8985
32,9	55,8983
33,25	55,8987
33,6	55,8988
33,95	55,8982
34,3	55,8986
34,65	55,8985
35	55,8982
35,35	55,8991
35,7	55,8985
36,05	55,8989
36,4	55,899
36,75	55,8985
37,1	55,8989
37,45	55,8987
37,8	55,8987
38,15	55,899
38,5	55,8984
38,85	55,8988
39,2	55,8991
39,55	55,8989
39,9	55,899
40,25	55,8989
40,6	55,8989
40,95	55,8992
41,3	55,8987
41,65	55,8989
42	55,8995
42,35	55,8985
42,7	55,8993
43,05	55,8991
43,4	55,8988
43,75	55,8992
44,1	55,8989
44,45	55,899
44,8	55,8994
45,15	55,8989
45,5	55,8991
45,85	55,8992
46,2	55,8989
46,55	55,8995
46,9	55,8993
47,25	55,8991
47,6	55,8997
47,95	55,8988
48,3	55,8996
48,65	55,8996
49	55,899
49,35	55,8995
49,7	55,8994
50,05	55,8994
50,4	55,8998
50,75	55,8991
51,1	55,8994
51,45	55,8995
51,8	55,899
52,15	55,8993
52,5	55,899
52,85	55,8991
53,2	55,8998
53,55	55,8992
53,9	55,8994
54,25	55,8999
54,6	55,8992
54,95	55,8997
55,3	55,8995
55,65	55,8993
56	55,8996
56,35	55,8992
56,7	55,8994
57,05	55,8994
57,4	55,899
57,75	55,8997
58,1	55,8996
58,45	55,8994
58,8	55,8998
59,15	55,8994
59,5	55,899
59,85	55,8999
60,2	55,8989
60,55	55,8996
60,9	55,8994
61,25	55,8992
61,6	55,8997
61,95	55,8995
62,3	55,8993
62,65	55,9
63	55,8994
63,35	55,8996
63,7	55,8996
64,05	55,899
64,4	55,8996
64,75	55,8995
65,1	55,8995
65,45	55,8997
65,8	55,8992
66,15	55,8994
66,5	55,8996
66,85	55,8989
67,2	55,8998
67,55	55,8993
67,9	55,8991
68,25	55,8996
68,6	55,8993
68,95	55,8992
69,3	55,8996
69,65	55,899
70	55,8997
