0,35	55,7721
0,7	55,7881
1,05	55,7963
1,4	55,8017
1,75	55,8058
2,1	55,808
2,45	55,8103
2,8	55,8128
3,15	55,8142
3,5	55,8164
3,85	55,8177
4,2	55,8193
4,55	55,8209
4,9	55,8221
5,25	55,8236
5,6	55,8253
5,95	55,826
6,3	55,8274
6,65	55,8288
7	55,8295
7,35	55,8313
7,7	55,832
8,05	55,8331
8,4	55,8347
8,75	55,835
9,1	55,8364
9,45	55,8375
9,8	55,8384
10,15	55,8395
10,5	55,8404
10,85	55,841
11,2	55,8425
11,55	55,843
11,9	55,8433
12,25	55,8449
12,6	55,845
12,95	55,8463
13,3	55,847
13,65	55,8475
14	55,8487
14,35	55,8492
14,7	55,8497
15,05	55,8511
15,4	55,8514
15,75	55,8522
16,1	55,8532
16,45	55,8534
16,8	55,8541
17,15	55,8549
17,5	55,8552
17,85	55,8565
18,2	55,8567
18,55	55,8571
18,9	55,8583
19,25	55,8582
19,6	55,8588
19,95	55,8597
20,3	55,8597
20,65	55,8607
21	55,8612
21,35	55,8615
21,7	55,8626
22,05	55,8626
22,4	55,8632
22,75	55,8641
23,1	55,8638
23,45	55,8645
23,8	55,8649
24,15	55,865
24,5	55,8661
24,85	55,8662
25,2	55,8664
25,55	55,8673
25,9	55,867
26,25	55,8676
26,6	55,8685
26,95	55,8681
27,3	55,8691
27,65	55,8692
28	55,8692
28,35	55,8701
28,7	55,8702
29,05	55,8701
29,4	55,8711
29,75	55,871
30,1	55,8714
30,45	55,8721
30,8	55,8719
31,15	55,8727
31,5	55,8724
31,85	55,8728
32,2	55,8734
32,55	55,8734
32,9	55,8736
33,25	55,8744
33,6	55,8741
33,95	55,8746
34,3	55,875
34,65	55,8747
35	55,8755
35,35	55,8753
35,7	55,8754
36,05	55,8763
36,4	55,8759
36,75	55,8765
37,1	55,8767
37,45	55,8767
37,8	55,8773
38,15	55,8772
38,5	55,8775
38,85	55,8781
39,2	55,8775
39,55	55,8779
39,9	55,8784
40,25	55,8782
40,6	55,8788
40,95	55,8787
41,3	55,8784
41,65	55,8794
42	55,8791
42,35	55,8792
42,7	55,8796
43,05	55,8795
43,4	55,8797
43,75	55,8803
44,1	55,88
44,45	55,8802
44,8	55,8803
45,15	55,8802
45,5	55,8807
45,85	55,8805
46,2	55,8807
46,55	55,8812
46,9	55,8808
47,25	55,8815
47,6	55,8816
47,95	55,8812
48,3	55,8817
48,65	55,8818
49	55,8819
49,35	55,8821
49,7	55,882
50,05	55,8821
50,4	55,8825
50,75	55,882
51,1	55,8826
51,45	55,8826
51,8	55,8824
52,15	55,8831
52,5	55,8827
52,85	55,8826
53,2	55,8835
53,55	55,883
53,9	55,8831
54,25	55,8836
54,6	55,8832
54,95	55,8835
55,3	55,8837
55,65	55,8834
56	55,8842
56,35	55,8836
56,7	55,8837
57,05	55,8843
57,4	55,8839
57,75	55,8843
58,1	55,8842
58,45	55,8839
58,8	55,8848
59,15	55,8844
59,5	55,8841
59,85	55,8848
60,2	55,8844
60,55	55,8844
60,9	55,8849
61,25	55,8848
61,6	55,8849
61,95	55,885
62,3	55,8847
62,65	55,8855
63	55,8849
63,35	55,885
63,7	55,8854
64,05	55,885
64,4	55,8853
64,75	55,8852
65,1	55,8851
65,45	55,8855
65,8	55,8854
66,15	55,8851
66,5	55,8858
66,85	55,8851
67,2	55,8857
67,55	55,886
67,9	55,8853
68,25	55,8857
68,6	55,886
68,95	55,8853
69,3	55,8859
69,65	55,8857
70	55,8854
