0,35	55,81
0,7	55,8203
1,05	55,8271
1,4	55,8305
1,75	55,8326
2,1	55,8354
2,45	55,8366
2,8	55,8381
3,15	55,8397
3,5	55,8402
3,85	55,8421
4,2	55,8429
4,55	55,8439
4,9	55,8453
5,25	55,846
5,6	55,8469
5,95	55,8482
6,3	55,8482
6,65	55,8498
7	55,8505
7,35	55,8509
7,7	55,8524
8,05	55,8526
8,4	55,8533
8,75	55,8543
9,1	55,8547
9,45	55,8557
9,8	55,8562
10,15	55,8565
10,5	55,8578
10,85	55,8583
11,2	55,8586
11,55	55,8595
11,9	55,8597
12,25	55,8606
12,6	55,8614
12,95	55,8614
13,3	55,8625
13,65	55,8631
14	55,8631
14,35	55,8644
14,7	55,8642
15,05	55,8649
15,4	55,8659
15,75	55,8656
16,1	55,8667
16,45	55,8671
16,8	55,867
17,15	55,8679
17,5	55,8685
17,85	55,8688
18,2	55,8695
18,55	55,8692
18,9	55,87
19,25	55,8706
19,6	55,8705
19,95	55,8715
20,3	55,872
20,65	55,8716
21	55,8727
21,35	55,8726
21,7	55,873
22,05	55,8735
22,4	55,8735
22,75	55,8741
23,1	55,8747
23,45	55,8744
23,8	55,8752
24,15	55,8752
24,5	55,8754
24,85	55,8762
25,2	55,8762
25,55	55,8765
25,9	55,8769
26,25	55,8766
26,6	55,8775
26,95	55,8777
27,3	55,8775
27,65	55,8785
28	55,8779
28,35	55,8785
28,7	55,8793
29,05	55,8788
29,4	55,8796
29,75	55,8797
30,1	55,8796
30,45	55,8803
30,8	55,8802
31,15	55,8802
31,5	55,8809
31,85	55,8806
32,2	55,881
32,55	55,8816
32,9	55,8815
33,25	55,8818
33,6	55,8819
33,95	55,8819
34,3	55,8826
34,65	55,8822
35	55,8824
35,35	55,8828
35,7	55,8826
36,05	55,8832
36,4	55,8834
36,75	55,8827
37,1	55,8838
37,45	55,8838
37,8	55,8837
38,15	55,8844
38,5	55,884
38,85	55,884
39,2	55,8846
39,55	55,8843
39,9	55,8849
40,25	55,8848
40,6	55,8848
40,95	55,8853
41,3	55,885
41,65	55,8851
42	55,8858
42,35	55,8854
42,7	55,8858
43,05	55,8862
43,4	55,8855
43,75	55,8863
44,1	55,8861
44,45	55,8859
44,8	55,8868
45,15	55,8861
45,5	55,8867
45,85	55,887
46,2	55,8866
46,55	55,8872
46,9	55,8872
47,25	55,8867
47,6	55,8876
47,95	55,8871
48,3	55,8872
48,65	55,8876
49	55,8873
49,35	55,8878
49,7	55,888
50,05	55,8875
50,4	55,8882
50,75	55,888
51,1	55,8878
51,45	55,8883
51,8	55,8879
52,15	55,8882
52,5	55,8884
52,85	55,888
53,2	55,8886
53,55	55,8883
53,9	55,8882
54,25	55,8887
54,6	55,8884
54,95	55,8886
55,3	55,8889
55,65	55,8886
56	55,889
56,35	55,8891
56,7	55,8887
57,05	55,8892
57,4	55,8888
57,75	55,889
58,1	55,8896
58,45	55,8889
58,8	55,8894
59,15	55,8898
59,5	55,8891
59,85	55,8898
60,2	55,8897
60,55	55,8895
60,9	55,8902
61,25	55,8896
61,6	55,89
61,95	55,8899
62,3	55,8893
62,65	55,89
63	55,8899
63,35	55,8897
63,7	55,8903
64,05	55,8899
64,4	55,89
64,75	55,8904
65,1	55,8899
65,45	55,8903
65,8	55,8905
66,15	55,89
66,5	55,8905
66,85	55,8902
67,2	55,8902
67,55	55,8906
67,9	55,8901
68,25	55,8906
68,6	55,8907
68,95	55,89
69,3	55,8908
69,65	55,8907
70	55,8904
