0,35	55,839
0,7	55,8459
1,05	55,8507
1,4	55,8526
1,75	55,8542
2,1	55,8558
2,45	55,8566
2,8	55,8577
3,15	55,8587
3,5	55,8593
3,85	55,86
4,2	55,861
4,55	55,8615
4,9	55,8625
5,25	55,8623
5,6	55,8636
5,95	55,8643
6,3	55,8641
6,65	55,8652
7	55,8657
7,35	55,8659
7,7	55,8671
8,05	55,867
8,4	55,8676
8,75	55,8687
9,1	55,8685
9,45	55,8691
9,8	55,8695
10,15	55,87
10,5	55,8706
10,85	55,8706
11,2	55,8709
11,55	55,8719
11,9	55,8719
12,25	55,8723
12,6	55,8731
12,95	55,8726
13,3	55,8739
13,65	55,8739
14	55,874
14,35	55,8748
14,7	55,875
15,05	55,8752
15,4	55,8759
15,75	55,8758
16,1	55,8767
16,45	55,8766
16,8	55,8766
17,15	55,8776
17,5	55,8778
17,85	55,8778
18,2	55,8786
18,55	55,8782
18,9	55,8788
19,25	55,8791
19,6	55,8789
19,95	55,8796
20,3	55,8796
20,65	55,8797
21	55,8805
21,35	55,8803
21,7	55,8805
22,05	55,881
22,4	55,8809
22,75	55,8817
23,1	55,8817
23,45	55,8817
23,8	55,882
24,15	55,882
24,5	55,8824
24,85	55,8828
25,2	55,8826
25,55	55,8831
25,9	55,8834
26,25	55,883
26,6	55,8839
26,95	55,884
27,3	55,8837
27,65	55,8846
28	55,884
28,35	55,8845
28,7	55,885
29,05	55,8845
29,4	55,8851
29,75	55,8853
30,1	55,885
30,45	55,8857
30,8	55,8852
31,15	55,8857
31,5	55,8862
31,85	55,8856
32,2	55,8862
32,55	55,8864
32,9	55,8864
33,25	55,8867
33,6	55,8863
33,95	55,8865
34,3	55,8873
34,65	55,8867
35	55,887
35,35	55,8876
35,7	55,8871
36,05	55,8878
36,4	55,8874
36,75	55,8875
37,1	55,888
37,45	55,8877
37,8	55,8884
38,15	55,8884
38,5	55,888
38,85	55,8883
39,2	55,8884
39,55	55,8884
39,9	55,8889
40,25	55,8886
40,6	55,8886
40,95	55,889
41,3	55,8888
41,65	55,8893
42	55,8893
42,35	55,889
42,7	55,8894
43,05	55,8891
43,4	55,8896
43,75	55,8901
44,1	55,8893
44,45	55,8898
44,8	55,8898
45,15	55,8896
45,5	55,8902
45,85	55,89
46,2	55,8898
46,55	55,8904
46,9	55,8902
47,25	55,8904
47,6	55,8906
47,95	55,8901
48,3	55,8907
48,65	55,8906
49	55,8903
49,35	55,8907
49,7	55,8904
50,05	55,8907
50,4	55,891
50,75	55,8907
51,1	55,891
51,45	55,8911
51,8	55,8909
52,15	55,8915
52,5	55,8911
52,85	55,8909
53,2	55,8915
53,55	55,891
53,9	55,8913
54,25	55,8918
54,6	55,8912
54,95	55,8917
55,3	55,8915
55,65	55,8914
56	55,8917
56,35	55,8917
56,7	55,8914
57,05	55,892
57,4	55,8914
57,75	55,8918
58,1	55,892
58,45	55,8917
58,8	55,892
59,15	55,8918
59,5	55,8919
59,85	55,8924
60,2	55,8919
60,55	55,8922
60,9	55,8922
61,25	55,8917
61,6	55,8923
61,95	55,8923
62,3	55,8921
62,65	55,8925
63	55,8921
63,35	55,8923
63,7	55,8926
64,05	55,892
64,4	55,8924
64,75	55,8927
65,1	55,8922
65,45	55,8927
65,8	55,8925
66,15	55,8923
66,5	55,893
66,85	55,8926
67,2	55,8928
67,55	55,8926
67,9	55,8923
68,25	55,8933
68,6	55,8928
68,95	55,8924
69,3	55,8931
69,65	55,8925
70	55,8927
