0,35	55,8567
0,7	55,8621
1,05	55,8648
1,4	55,8662
1,75	55,8682
2,1	55,8686
2,45	55,8697
2,8	55,8705
3,15	55,8705
3,5	55,8716
3,85	55,8721
4,2	55,8722
4,55	55,8732
4,9	55,8736
5,25	55,8739
5,6	55,8748
5,95	55,8745
6,3	55,8753
6,65	55,8756
7	55,8753
7,35	55,8764
7,7	55,8766
8,05	55,8768
8,4	55,8775
8,75	55,8775
9,1	55,878
9,45	55,8784
9,8	55,8785
10,15	55,8793
10,5	55,8792
10,85	55,8794
11,2	55,8802
11,55	55,8799
11,9	55,8804
12,25	55,881
12,6	55,8805
12,95	55,8813
13,3	55,8814
13,65	55,8813
14	55,8822
14,35	55,8817
14,7	55,8821
15,05	55,883
15,4	55,8824
15,75	55,8832
16,1	55,8836
16,45	55,8833
16,8	55,8839
17,15	55,8839
17,5	55,8839
17,85	55,8846
18,2	55,8842
18,55	55,8849
18,9	55,8849
19,25	55,8848
19,6	55,8855
19,95	55,8854
20,3	55,8853
20,65	55,886
21	55,8854
21,35	55,8861
21,7	55,8867
22,05	55,8861
22,4	55,887
22,75	55,8868
23,1	55,8864
23,45	55,8873
23,8	55,887
24,15	55,8871
24,5	55,8878
24,85	55,8869
25,2	55,8879
25,55	55,8878
25,9	55,8879
26,25	55,8883
26,6	55,8881
26,95	55,8879
27,3	55,8889
27,65	55,8883
28	55,8887
28,35	55,8887
28,7	55,8883
29,05	55,8894
29,4	55,8889
29,75	55,8891
30,1	55,8895
30,45	55,8891
30,8	55,8895
31,15	55,8898
31,5	55,8893
31,85	55,8901
32,2	55,8899
32,55	55,8898
32,9	55,8904
33,25	55,8899
33,6	55,8902
33,95	55,8904
34,3	55,89
34,65	55,8907
35	55,8908
35,35	55,8904
35,7	55,891
36,05	55,8908
36,4	55,891
36,75	55,8913
37,1	55,8908
37,45	55,8913
37,8	55,8913
38,15	55,8911
38,5	55,8915
38,85	55,8913
39,2	55,8914
39,55	55,8916
39,9	55,8914
40,25	55,8915
40,6	55,8919
40,95	55,8913
41,3	55,892
41,65	55,8919
42	55,8916
42,35	55,8921
42,7	55,8915
43,05	55,8921
43,4	55,8927
43,75	55,892
44,1	55,8926
44,45	55,8923
44,8	55,8923
45,15	55,8926
45,5	55,8922
45,85	55,8924
46,2	55,893
46,55	55,8922
46,9	55,8926
47,25	55,8928
47,6	55,8921
47,95	55,8931
48,3	55,8927
48,65	55,8928
49	55,893
49,35	55,8924
49,7	55,8929
50,05	55,893
50,4	55,8927
50,75	55,8934
51,1	55,8929
51,45	55,8928
51,8	55,8933
52,15	55,8928
52,5	55,8927
52,85	55,8934
53,2	55,8929
53,55	55,8933
53,9	55,8931
54,25	55,893
54,6	55,8933
54,95	55,8931
55,3	55,8934
55,65	55,8936
56	55,893
56,35	55,8935
56,7	55,8934
57,05	55,8931
57,4	55,8937
57,75	55,8933
58,1	55,8932
58,45	55,8939
58,8	55,8934
59,15	55,8935
59,5	55,8937
59,85	55,8935
60,2	55,8939
60,55	55,8937
60,9	55,8936
61,25	55,8939
61,6	55,8935
61,95	55,8939
62,3	55,8943
62,65	55,8935
63	55,8937
63,35	55,894
63,7	55,8936
64,05	55,8944
64,4	55,8938
64,75	55,8937
65,1	55,8942
65,45	55,8936
65,8	55,8941
66,15	55,8939
66,5	55,8938
66,85	55,8942
67,2	55,8938
67,55	55,8939
67,9	55,8943
68,25	55,8935
68,6	55,8939
68,95	55,8941
69,3	55,8936
69,65	55,8943
70	55,8941
