0,35	55,7886
0,7	55,8012
1,05	55,8092
1,4	55,8137
1,75	55,8165
2,1	55,8191
2,45	55,8211
2,8	55,8228
3,15	55,8247
3,5	55,8258
3,85	55,8275
4,2	55,8286
4,55	55,8296
4,9	55,8312
5,25	55,8323
5,6	55,8332
5,95	55,8348
6,3	55,8351
6,65	55,8367
7	55,8379
7,35	55,8381
7,7	55,8397
8,05	55,8403
8,4	55,8412
8,75	55,8426
9,1	55,8427
9,45	55,8438
9,8	55,8449
10,15	55,8451
10,5	55,8464
10,85	55,847
11,2	55,8471
11,55	55,849
11,9	55,8491
12,25	55,8498
12,6	55,8509
12,95	55,8511
13,3	55,8524
13,65	55,8529
14	55,8532
14,35	55,8541
14,7	55,8545
15,05	55,8551
15,4	55,8563
15,75	55,8562
16,1	55,8571
16,45	55,8581
16,8	55,858
17,15	55,859
17,5	55,8594
17,85	55,8596
18,2	55,8608
18,55	55,8608
18,9	55,8613
19,25	55,8623
19,6	55,8621
19,95	55,863
20,3	55,8635
20,65	55,8637
21	55,8643
21,35	55,8646
21,7	55,865
22,05	55,866
22,4	55,8657
22,75	55,8665
23,1	55,8669
23,45	55,8668
23,8	55,8677
24,15	55,8679
24,5	55,8682
24,85	55,8691
25,2	55,8691
25,55	55,8694
25,9	55,8698
26,25	55,8698
26,6	55,8705
26,95	55,8707
27,3	55,8709
27,65	55,8718
28	55,8716
28,35	55,8721
28,7	55,8727
29,05	55,8722
29,4	55,8731
29,75	55,8735
30,1	55,8735
30,45	55,874
30,8	55,8741
31,15	55,8743
31,5	55,8749
31,85	55,8747
32,2	55,875
32,55	55,8756
32,9	55,8753
33,25	55,8759
33,6	55,8758
33,95	55,876
34,3	55,8768
34,65	55,8769
35	55,8769
35,35	55,8775
35,7	55,877
36,05	55,878
36,4	55,878
36,75	55,8776
37,1	55,8783
37,45	55,8782
37,8	55,8785
38,15	55,8789
38,5	55,8789
38,85	55,8794
39,2	55,8795
39,55	55,8794
39,9	55,8801
40,25	55,8799
40,6	55,8799
40,95	55,8808
41,3	55,8803
41,65	55,8807
42	55,881
42,35	55,8805
42,7	55,8811
43,05	55,8812
43,4	55,8811
43,75	55,8817
44,1	55,8815
44,45	55,8814
44,8	55,882
45,15	55,8817
45,5	55,8823
45,85	55,8825
46,2	55,8822
46,55	55,8828
46,9	55,8826
47,25	55,8825
47,6	55,883
47,95	55,8826
48,3	55,8831
48,65	55,8834
49	55,8829
49,35	55,8835
49,7	55,8832
50,05	55,8834
50,4	55,8842
50,75	55,8837
51,1	55,884
51,45	55,884
51,8	55,8841
52,15	55,8847
52,5	55,8841
52,85	55,884
53,2	55,8846
53,55	55,8845
53,9	55,8848
54,25	55,8853
54,6	55,8844
54,95	55,885
55,3	55,8852
55,65	55,885
56	55,8854
56,35	55,8853
56,7	55,8851
57,05	55,8856
57,4	55,8853
57,75	55,8856
58,1	55,8858
58,45	55,8854
58,8	55,8861
59,15	55,8859
59,5	55,8858
59,85	55,8862
60,2	55,8858
60,55	55,886
60,9	55,8865
61,25	55,886
61,6	55,8862
61,95	55,8867
62,3	55,8863
62,65	55,8868
63	55,8867
63,35	55,8866
63,7	55,8869
64,05	55,8865
64,4	55,8869
64,75	55,8871
65,1	55,8868
65,45	55,8872
65,8	55,8869
66,15	55,8868
66,5	55,8875
66,85	55,8867
67,2	55,8872
67,55	55,8872
67,9	55,8868
68,25	55,8875
68,6	55,8875
68,95	55,887
69,3	55,8875
69,65	55,8872
70	55,8875
