0,35	55,7981
0,7	55,811
1,05	55,8178
1,4	55,8216
1,75	55,825
2,1	55,8267
2,45	55,8286
2,8	55,8305
3,15	55,8315
3,5	55,8331
3,85	55,8347
4,2	55,8354
4,55	55,8372
4,9	55,8379
5,25	55,839
5,6	55,8404
5,95	55,8408
6,3	55,842
6,65	55,8429
7	55,8435
7,35	55,8449
7,7	55,8458
8,05	55,846
8,4	55,8475
8,75	55,8479
9,1	55,8486
9,45	55,85
9,8	55,8499
10,15	55,8511
10,5	55,8518
10,85	55,8522
11,2	55,8534
11,55	55,8538
11,9	55,8545
12,25	55,8554
12,6	55,8556
12,95	55,8563
13,3	55,8574
13,65	55,8574
14	55,8583
14,35	55,8587
14,7	55,8589
15,05	55,8602
15,4	55,8604
15,75	55,8607
16,1	55,8619
16,45	55,8618
16,8	55,8623
17,15	55,8631
17,5	55,8635
17,85	55,8644
18,2	55,8645
18,55	55,8649
18,9	55,8659
19,25	55,8658
19,6	55,8664
19,95	55,8674
20,3	55,8668
20,65	55,8678
21	55,8681
21,35	55,8682
21,7	55,8692
22,05	55,8692
22,4	55,8697
22,75	55,8702
23,1	55,87
23,45	55,8708
23,8	55,8714
24,15	55,8713
24,5	55,872
24,85	55,8721
25,2	55,872
25,55	55,873
25,9	55,8729
26,25	55,8733
26,6	55,8741
26,95	55,8737
27,3	55,8744
27,65	55,8747
28	55,8747
28,35	55,8755
28,7	55,8754
29,05	55,8755
29,4	55,8763
29,75	55,876
30,1	55,8767
30,45	55,8769
30,8	55,8767
31,15	55,8772
31,5	55,8773
31,85	55,8774
32,2	55,8785
32,55	55,8781
32,9	55,8781
33,25	55,879
33,6	55,8786
33,95	55,879
34,3	55,8793
34,65	55,8793
35	55,8798
35,35	55,8797
35,7	55,8799
36,05	55,8806
36,4	55,88
36,75	55,8804
37,1	55,8808
37,45	55,8808
37,8	55,8812
38,15	55,8811
38,5	55,8809
38,85	55,8818
39,2	55,8818
39,55	55,8818
39,9	55,8824
40,25	55,8818
40,6	55,8826
40,95	55,8827
41,3	55,8827
41,65	55,8831
42	55,8828
42,35	55,8831
42,7	55,8835
43,05	55,8833
43,4	55,8835
43,75	55,8839
44,1	55,8834
44,45	55,884
44,8	55,8841
45,15	55,8839
45,5	55,8844
45,85	55,8842
46,2	55,8843
46,55	55,8847
46,9	55,8845
47,25	55,8851
47,6	55,8848
47,95	55,8848
48,3	55,8855
48,65	55,8853
49	55,8849
49,35	55,8857
49,7	55,8851
50,05	55,8853
50,4	55,8859
50,75	55,8855
51,1	55,8859
51,45	55,8858
51,8	55,8858
52,15	55,8863
52,5	55,886
52,85	55,8862
53,2	55,8865
53,55	55,8859
53,9	55,8865
54,25	55,8868
54,6	55,8863
54,95	55,8867
55,3	55,8865
55,65	55,8867
56	55,8869
56,35	55,8867
56,7	55,8869
57,05	55,8871
57,4	55,8869
57,75	55,8873
58,1	55,8871
58,45	55,887
58,8	55,8876
59,15	55,8872
59,5	55,8874
59,85	55,8877
60,2	55,8872
60,55	55,8877
60,9	55,8876
61,25	55,8872
61,6	55,888
61,95	55,8877
62,3	55,8877
62,65	55,8881
63	55,8878
63,35	55,888
63,7	55,8882
64,05	55,8877
64,4	55,8883
64,75	55,8881
65,1	55,888
65,45	55,8884
65,8	55,8881
66,15	55,888
66,5	55,8887
66,85	55,888
67,2	55,8882
67,55	55,8884
67,9	55,8881
68,25	55,8888
68,6	55,8884
68,95	55,8884
69,3	55,8889
69,65	55,8886
70	55,8886
