Plasma_Ref_15_2.DLTS,  364.64
t (sec), C
Plasma_Ref_15_2.DLTS,  T=364.64
0.015, 173.4823
0.03, 173.6833
0.045, 173.8503
0.06, 174.0103
0.075, 174.1473
0.09, 174.2953
0.105, 174.4153
0.12, 174.5412
0.135, 174.6502
0.15, 174.7572
0.165, 174.8542
0.18, 174.9562
0.195, 175.0492
0.21, 175.1332
0.225, 175.2281
0.24, 175.2981
0.255, 175.3841
0.27, 175.4571
0.285, 175.5191
0.3, 175.5891
0.315, 175.6541
0.33, 175.722
0.345, 175.774
0.36, 175.829
0.375, 175.884
0.39, 175.942
0.405, 175.997
0.42, 176.037
0.435, 176.101
0.45, 176.127
0.465, 176.1749
0.48, 176.2039
0.495, 176.2499
0.51, 176.2889
0.525, 176.3349
0.54, 176.3709
0.555, 176.4099
0.57, 176.4268
0.585, 176.4648
0.6, 176.4958
0.615, 176.5238
0.63, 176.5488
0.645, 176.5708
0.66, 176.5958
0.675, 176.6238
0.69, 176.6478
0.705, 176.6737
0.72, 176.6967
0.735, 176.7167
0.75, 176.7367
0.765, 176.7547
0.78, 176.7787
0.795, 176.7957
0.81, 176.8096
0.825, 176.8226
0.84, 176.8426
0.855, 176.8596
0.87, 176.8766
0.885, 176.8916
0.9, 176.9026
0.915, 176.9246
0.93, 176.9225
0.945, 176.9355
0.96, 176.9555
0.975, 176.9705
0.99, 176.9795
1.005, 176.9865
1.02, 176.9965
1.035, 177.0035
1.05, 177.0215
1.065, 177.0314
1.08, 177.0384
1.095, 177.0374
1.11, 177.0574
1.125, 177.0574
1.14, 177.0734
1.155, 177.0754
1.17, 177.0743
1.185, 177.0853
1.2, 177.1023
1.215, 177.0953
1.23, 177.1093
1.245, 177.1103
0.35, 175.8199
0.7, 176.6676
1.05, 177.0003
1.4, 177.1421
1.75, 177.2108
2.1, 177.2455
2.45, 177.2712
2.8, 177.29
3.15, 177.3067
3.5, 177.3234
3.85, 177.3362
4.2, 177.3509
4.55, 177.3636
4.9, 177.3773
5.25, 177.3901
5.6, 177.4038
5.95, 177.4165
6.3, 177.4282
6.65, 177.441
7, 177.4527
7.35, 177.4644
7.7, 177.4751
8.05, 177.4869
8.4, 177.4976
8.75, 177.5083
9.1, 177.519
9.45, 177.5298
9.8, 177.5385
10.15, 177.5512
10.5, 177.56
10.85, 177.5697
11.2, 177.5784
11.55, 177.5871
11.9, 177.5979
12.25, 177.6066
12.6, 177.6143
12.95, 177.623
13.3, 177.6318
13.65, 177.6415
14, 177.6492
14.35, 177.6569
14.7, 177.6647
15.05, 177.6744
15.4, 177.6811
15.75, 177.6889
16.1, 177.6946
16.45, 177.7043
16.8, 177.71
17.15, 177.7168
17.5, 177.7245
17.85, 177.7312
18.2, 177.7379
18.55, 177.7447
18.9, 177.7504
19.25, 177.7571
19.6, 177.7628
19.95, 177.7696
20.3, 177.7753
20.65, 177.781
21, 177.7867
21.35, 177.7924
21.7, 177.7972
22.05, 177.8039
22.4, 177.8096
22.75, 177.8144
23.1, 177.8201
23.45, 177.8248
23.8, 177.8295
24.15, 177.8353
24.5, 177.839
