Plasma_Ref_15_2.DLTS,  445.62
t (sec), C
Plasma_Ref_15_2.DLTS,  T=445.62
0.015, 177.1823
0.03, 177.3893
0.045, 177.5463
0.06, 177.6623
0.075, 177.7413
0.09, 177.8053
0.105, 177.8513
0.12, 177.8823
0.135, 177.9193
0.15, 177.9353
0.165, 177.9493
0.18, 177.9653
0.195, 177.9733
0.21, 177.9773
0.225, 177.9833
0.24, 177.9893
0.255, 177.9863
0.27, 177.9963
0.285, 177.9933
0.3, 178.0042
0.315, 177.9972
0.33, 177.9922
0.345, 177.9882
0.36, 178.0012
0.375, 178.0042
0.39, 178.0032
0.405, 178.0072
0.42, 178.0062
0.435, 177.9992
0.45, 178.0022
0.465, 178.0092
0.48, 178.0002
0.495, 178.0042
0.51, 178.0052
0.525, 178.0012
0.54, 178.0112
0.555, 178.0072
0.57, 178.0042
0.585, 178.0042
0.6, 178.0072
0.615, 178.0082
0.63, 178.0062
0.645, 178.0032
0.66, 178.0022
0.675, 178.0002
0.69, 178.0072
0.705, 178.0002
0.72, 177.9992
0.735, 178.0082
0.75, 178.0022
0.765, 178.0002
0.78, 178.0042
0.795, 178.0002
0.81, 178.0121
0.825, 177.9991
0.84, 177.9991
0.855, 178.0051
0.87, 178.0011
0.885, 178.0061
0.9, 178.0121
0.915, 178.0091
0.93, 178.0031
0.945, 178.0001
0.96, 178.0071
0.975, 178.0021
0.99, 178.0091
1.005, 178.0011
1.02, 178.0021
1.035, 178.0071
1.05, 178.0041
1.065, 178.0021
1.08, 178.0011
1.095, 178.0041
1.11, 177.9981
1.125, 178.0031
1.14, 178.0061
1.155, 178.0011
1.17, 178.0091
1.185, 178.0031
1.2, 178.0021
1.215, 178.0031
1.23, 178.0091
1.245, 178.0111
0.35, 178.0001
0.7, 178.003
1.05, 178.003
1.4, 178.0029
1.75, 178.0039
2.1, 178.0038
2.45, 178.0038
2.8, 178.0037
3.15, 178.0036
3.5, 178.0036
3.85, 178.0045
4.2, 178.0045
4.55, 178.0044
4.9, 178.0043
5.25, 178.0053
5.6, 178.0042
5.95, 178.0052
6.3, 178.0051
6.65, 178.005
7, 178.005
7.35, 178.0059
7.7, 178.0049
8.05, 178.0048
8.4, 178.0047
8.75, 178.0057
9.1, 178.0056
9.45, 178.0046
9.8, 178.0055
10.15, 178.0054
10.5, 178.0054
10.85, 178.0053
11.2, 178.0043
11.55, 178.0062
11.9, 178.0051
12.25, 178.0061
12.6, 178.005
12.95, 178.006
13.3, 178.0049
13.65, 178.0058
14, 178.0048
14.35, 178.0047
14.7, 178.0067
15.05, 178.0056
15.4, 178.0045
15.75, 178.0055
16.1, 178.0054
16.45, 178.0054
16.8, 178.0053
17.15, 178.0043
17.5, 178.0052
17.85, 178.0051
18.2, 178.0071
18.55, 178.005
18.9, 178.006
19.25, 178.0059
19.6, 178.0048
19.95, 178.0058
20.3, 178.0047
20.65, 178.0057
21, 178.0066
21.35, 178.0055
21.7, 178.0055
22.05, 178.0054
22.4, 178.0043
22.75, 178.0053
23.1, 178.0052
23.45, 178.0072
23.8, 178.0061
24.15, 178.0061
24.5, 178.006
