Plasma_Ref_15_2.DLTS,  327.09
t (sec), C
Plasma_Ref_15_2.DLTS,  T=327.09
0.015, 172.9937
0.03, 173.0036
0.045, 173.0146
0.06, 173.0236
0.075, 173.0506
0.09, 173.0576
0.105, 173.0725
0.12, 173.0845
0.135, 173.1045
0.15, 173.1155
0.165, 173.1305
0.18, 173.1434
0.195, 173.1604
0.21, 173.1634
0.225, 173.1854
0.24, 173.1954
0.255, 173.2074
0.27, 173.2243
0.285, 173.2313
0.3, 173.2423
0.315, 173.2563
0.33, 173.2723
0.345, 173.2883
0.36, 173.2962
0.375, 173.3072
0.39, 173.3152
0.405, 173.3242
0.42, 173.3332
0.435, 173.3521
0.45, 173.3641
0.465, 173.3731
0.48, 173.3901
0.495, 173.4011
0.51, 173.4001
0.525, 173.416
0.54, 173.428
0.555, 173.438
0.57, 173.448
0.585, 173.458
0.6, 173.471
0.615, 173.4749
0.63, 173.4829
0.645, 173.4919
0.66, 173.5089
0.675, 173.5109
0.69, 173.5258
0.705, 173.5298
0.72, 173.5448
0.735, 173.5498
0.75, 173.5638
0.765, 173.5758
0.78, 173.5847
0.795, 173.5917
0.81, 173.6027
0.825, 173.6077
0.84, 173.6147
0.855, 173.6317
0.87, 173.6416
0.885, 173.6536
0.9, 173.6636
0.915, 173.6706
0.93, 173.6736
0.945, 173.6855
0.96, 173.6885
0.975, 173.6995
0.99, 173.7095
1.005, 173.7235
1.02, 173.7275
1.035, 173.7365
1.05, 173.7484
1.065, 173.7654
1.08, 173.7624
1.095, 173.7724
1.11, 173.7894
1.125, 173.7843
1.14, 173.8003
1.155, 173.8033
1.17, 173.8103
1.185, 173.8243
1.2, 173.8342
1.215, 173.8432
1.23, 173.8462
1.245, 173.8572
0.35, 173.2773
0.7, 173.5338
1.05, 173.7522
1.4, 173.9446
1.75, 174.12
2.1, 174.2794
2.45, 174.4278
2.8, 174.5652
3.15, 174.6937
3.5, 174.8121
3.85, 174.9235
4.2, 175.0279
4.55, 175.1263
4.9, 175.2177
5.25, 175.3031
5.6, 175.3836
5.95, 175.459
6.3, 175.5304
6.65, 175.5958
7, 175.6582
7.35, 175.7166
7.7, 175.7721
8.05, 175.8235
8.4, 175.8719
8.75, 175.9163
9.1, 175.9587
9.45, 176.0001
9.8, 176.0386
10.15, 176.073
10.5, 176.1064
10.85, 176.1378
11.2, 176.1672
11.55, 176.1946
11.9, 176.221
12.25, 176.2465
12.6, 176.2689
12.95, 176.2923
13.3, 176.3117
13.65, 176.3301
14, 176.3495
14.35, 176.367
14.7, 176.3834
15.05, 176.3988
15.4, 176.4132
15.75, 176.4256
16.1, 176.439
16.45, 176.4514
16.8, 176.4629
17.15, 176.4743
17.5, 176.4827
17.85, 176.4931
18.2, 176.5025
18.55, 176.5109
18.9, 176.5193
19.25, 176.5268
19.6, 176.5352
19.95, 176.5416
20.3, 176.548
20.65, 176.5544
21, 176.5588
21.35, 176.5643
21.7, 176.5697
22.05, 176.5751
22.4, 176.5795
22.75, 176.5839
23.1, 176.5883
23.45, 176.5918
23.8, 176.5952
24.15, 176.5996
24.5, 176.603
