Plasma_Ref_15_2.DLTS,  319.88
t (sec), C
Plasma_Ref_15_2.DLTS,  T=319.88
0.015, 172.8738
0.03, 172.8777
0.045, 172.8847
0.06, 172.8927
0.075, 172.8997
0.09, 172.9056
0.105, 172.9196
0.12, 172.9216
0.135, 172.9276
0.15, 172.9355
0.165, 172.9435
0.18, 172.9485
0.195, 172.9625
0.21, 172.9684
0.225, 172.9744
0.24, 172.9854
0.255, 172.9964
0.27, 173.0043
0.285, 173.0113
0.3, 173.0183
0.315, 173.0222
0.33, 173.0342
0.345, 173.0352
0.36, 173.0432
0.375, 173.0551
0.39, 173.0651
0.405, 173.0741
0.42, 173.0801
0.435, 173.075
0.45, 173.082
0.465, 173.091
0.48, 173.1019
0.495, 173.1129
0.51, 173.1139
0.525, 173.1249
0.54, 173.1358
0.555, 173.1418
0.57, 173.1478
0.585, 173.1488
0.6, 173.1627
0.615, 173.1637
0.63, 173.1647
0.645, 173.1756
0.66, 173.1796
0.675, 173.1916
0.69, 173.1946
0.705, 173.2055
0.72, 173.2115
0.735, 173.2165
0.75, 173.2215
0.765, 173.2264
0.78, 173.2284
0.795, 173.2334
0.81, 173.2414
0.825, 173.2533
0.84, 173.2523
0.855, 173.2663
0.87, 173.2753
0.885, 173.2752
0.9, 173.2812
0.915, 173.2882
0.93, 173.2851
0.945, 173.2951
0.96, 173.3091
0.975, 173.3051
0.99, 173.312
1.005, 173.325
1.02, 173.33
1.035, 173.338
1.05, 173.3389
1.065, 173.3529
1.08, 173.3539
1.095, 173.3518
1.11, 173.3618
1.125, 173.3658
1.14, 173.3718
1.155, 173.3847
1.17, 173.3927
1.185, 173.3937
1.2, 173.3957
1.215, 173.3946
1.23, 173.4046
1.245, 173.4146
0.35, 173.0361
0.7, 173.1993
1.05, 173.3444
1.4, 173.4746
1.75, 173.5938
2.1, 173.7049
2.45, 173.8101
2.8, 173.9093
3.15, 174.0025
3.5, 174.0916
3.85, 174.1758
4.2, 174.258
4.55, 174.3372
4.9, 174.4103
5.25, 174.4835
5.6, 174.5527
5.95, 174.6208
6.3, 174.684
6.65, 174.7462
7, 174.8054
7.35, 174.8645
7.7, 174.9177
8.05, 174.9719
8.4, 175.0231
8.75, 175.0722
9.1, 175.1194
9.45, 175.1656
9.8, 175.2097
10.15, 175.2529
10.5, 175.2941
10.85, 175.3333
11.2, 175.3724
11.55, 175.4086
11.9, 175.4438
12.25, 175.479
12.6, 175.5111
12.95, 175.5433
13.3, 175.5745
13.65, 175.6037
14, 175.6328
14.35, 175.66
14.7, 175.6862
15.05, 175.7123
15.4, 175.7375
15.75, 175.7607
16.1, 175.7849
16.45, 175.806
16.8, 175.8282
17.15, 175.8484
17.5, 175.8685
17.85, 175.8887
18.2, 175.9059
18.55, 175.9241
18.9, 175.9422
19.25, 175.9584
19.6, 175.9756
19.95, 175.9908
20.3, 176.0059
20.65, 176.0211
21, 176.0333
21.35, 176.0474
21.7, 176.0606
22.05, 176.0738
22.4, 176.086
22.75, 176.0981
23.1, 176.1083
23.45, 176.1205
23.8, 176.1306
24.15, 176.1398
24.5, 176.151
