Plasma_Ref_15_2.DLTS,  341.59
t (sec), C
Plasma_Ref_15_2.DLTS,  T=341.59
0.015, 173.2633
0.03, 173.3082
0.045, 173.3462
0.06, 173.3932
0.075, 173.4282
0.09, 173.4772
0.105, 173.5102
0.12, 173.5432
0.135, 173.5722
0.15, 173.6062
0.165, 173.6452
0.18, 173.6801
0.195, 173.7131
0.21, 173.7521
0.225, 173.7811
0.24, 173.8121
0.255, 173.8421
0.27, 173.8741
0.285, 173.9001
0.3, 173.9361
0.315, 173.954
0.33, 173.976
0.345, 174.006
0.36, 174.036
0.375, 174.053
0.39, 174.087
0.405, 174.116
0.42, 174.141
0.435, 174.1649
0.45, 174.1979
0.465, 174.2269
0.48, 174.2329
0.495, 174.2569
0.51, 174.2919
0.525, 174.3099
0.54, 174.3339
0.555, 174.3549
0.57, 174.3828
0.585, 174.4028
0.6, 174.4188
0.615, 174.4338
0.63, 174.4628
0.645, 174.4868
0.66, 174.5018
0.675, 174.5318
0.69, 174.5418
0.705, 174.5648
0.72, 174.5807
0.735, 174.6077
0.75, 174.6317
0.765, 174.6447
0.78, 174.6607
0.795, 174.6867
0.81, 174.7017
0.825, 174.7187
0.84, 174.7377
0.855, 174.7526
0.87, 174.7776
0.885, 174.7966
0.9, 174.8126
0.915, 174.8266
0.93, 174.8536
0.945, 174.8656
0.96, 174.8746
0.975, 174.8996
0.99, 174.9165
1.005, 174.9305
1.02, 174.9625
1.035, 174.9675
1.05, 174.9795
1.065, 174.9995
1.08, 175.0175
1.095, 175.0345
1.11, 175.0455
1.125, 175.0625
1.14, 175.0835
1.155, 175.0934
1.17, 175.1074
1.185, 175.1264
1.2, 175.1424
1.215, 175.1424
1.23, 175.1644
1.245, 175.1844
0.35, 174.0099
0.7, 174.5597
1.05, 174.9895
1.4, 175.3362
1.75, 175.619
2.1, 175.8518
2.45, 176.0436
2.8, 176.2023
3.15, 176.3341
3.5, 176.4438
3.85, 176.5346
4.2, 176.6114
4.55, 176.6752
4.9, 176.7269
5.25, 176.7737
5.6, 176.8105
5.95, 176.8432
6.3, 176.87
6.65, 176.8938
7, 176.9126
7.35, 176.9303
7.7, 176.9451
8.05, 176.9568
8.4, 176.9676
8.75, 176.9784
9.1, 176.9862
9.45, 176.9939
9.8, 177.0007
10.15, 177.0055
10.5, 177.0112
10.85, 177.016
11.2, 177.0198
11.55, 177.0246
11.9, 177.0283
12.25, 177.0321
12.6, 177.0349
12.95, 177.0386
13.3, 177.0414
13.65, 177.0442
14, 177.0459
14.35, 177.0477
14.7, 177.0505
15.05, 177.0532
15.4, 177.056
15.75, 177.0588
16.1, 177.0605
16.45, 177.0623
16.8, 177.0641
17.15, 177.0668
17.5, 177.0686
17.85, 177.0704
18.2, 177.0721
18.55, 177.0749
18.9, 177.0777
19.25, 177.0795
19.6, 177.0802
19.95, 177.082
20.3, 177.0848
20.65, 177.0855
21, 177.0883
21.35, 177.0901
21.7, 177.0918
22.05, 177.0936
22.4, 177.0944
22.75, 177.0972
23.1, 177.0989
23.45, 177.1007
23.8, 177.1025
24.15, 177.1052
24.5, 177.108
