Plasma_Ref_15_2.DLTS,  416.38
t (sec), C
Plasma_Ref_15_2.DLTS,  T=416.38
0.015, 175.7623
0.03, 176.5923
0.045, 176.9333
0.06, 177.0733
0.075, 177.1563
0.09, 177.2113
0.105, 177.2493
0.12, 177.2753
0.135, 177.3203
0.15, 177.3493
0.165, 177.3853
0.18, 177.4103
0.195, 177.4353
0.21, 177.4623
0.225, 177.4843
0.24, 177.5053
0.255, 177.5273
0.27, 177.5383
0.285, 177.5693
0.3, 177.5853
0.315, 177.5993
0.33, 177.6183
0.345, 177.6383
0.36, 177.6533
0.375, 177.6653
0.39, 177.6863
0.405, 177.7073
0.42, 177.7093
0.435, 177.7323
0.45, 177.7444
0.465, 177.7504
0.48, 177.7634
0.495, 177.7704
0.51, 177.7863
0.525, 177.7984
0.54, 177.8094
0.555, 177.8194
0.57, 177.8324
0.585, 177.8394
0.6, 177.8424
0.615, 177.8594
0.63, 177.8634
0.645, 177.8734
0.66, 177.8714
0.675, 177.8844
0.69, 177.8924
0.705, 177.8884
0.72, 177.9034
0.735, 177.9134
0.75, 177.9204
0.765, 177.9204
0.78, 177.9334
0.795, 177.9234
0.81, 177.9394
0.825, 177.9304
0.84, 177.9504
0.855, 177.9514
0.87, 177.9624
0.885, 177.9574
0.9, 177.9634
0.915, 177.9714
0.93, 177.9734
0.945, 177.9804
0.96, 177.9834
0.975, 177.9814
0.99, 177.9884
1.005, 177.9844
1.02, 177.9904
1.035, 177.9974
1.05, 177.9954
1.065, 178.0074
1.08, 178.0034
1.095, 178.0074
1.11, 178.0064
1.125, 178.0104
1.14, 178.0115
1.155, 178.0164
1.17, 178.0155
1.185, 178.0164
1.2, 178.0184
1.215, 178.0155
1.23, 178.0175
1.245, 178.0235
0.35, 177.6544
0.7, 177.8954
1.05, 177.9905
1.4, 178.0285
1.75, 178.0436
2.1, 178.0506
2.45, 178.0537
2.8, 178.0547
3.15, 178.0558
3.5, 178.0549
3.85, 178.0539
4.2, 178.0549
4.55, 178.056
4.9, 178.0551
5.25, 178.0551
5.6, 178.0562
5.95, 178.0552
6.3, 178.0553
6.65, 178.0563
7, 178.0554
7.35, 178.0554
7.7, 178.0565
8.05, 178.0565
8.4, 178.0556
8.75, 178.0546
9.1, 178.0557
9.45, 178.0557
9.8, 178.0568
10.15, 178.0558
10.5, 178.0549
10.85, 178.056
11.2, 178.055
11.55, 178.0561
11.9, 178.0551
12.25, 178.0552
12.6, 178.0562
12.95, 178.0553
13.3, 178.0563
13.65, 178.0554
14, 178.0564
14.35, 178.0555
14.7, 178.0555
15.05, 178.0556
15.4, 178.0566
15.75, 178.0557
16.1, 178.0567
16.45, 178.0558
16.8, 178.0558
17.15, 178.0559
17.5, 178.056
17.85, 178.057
18.2, 178.0561
18.55, 178.0551
18.9, 178.0562
19.25, 178.0562
19.6, 178.0553
19.95, 178.0553
20.3, 178.0564
20.65, 178.0564
21, 178.0555
21.35, 178.0555
21.7, 178.0566
22.05, 178.0556
22.4, 178.0567
22.75, 178.0567
23.1, 178.0558
23.45, 178.0569
23.8, 178.0559
24.15, 178.056
24.5, 178.055
