Plasma_Ref_15_2.DLTS,  409.13
t (sec), C
Plasma_Ref_15_2.DLTS,  T=409.13
0.015, 175.2596
0.03, 176.1716
0.045, 176.6526
0.06, 176.9186
0.075, 177.0696
0.09, 177.1626
0.105, 177.2146
0.12, 177.2556
0.135, 177.2827
0.15, 177.3077
0.165, 177.3337
0.18, 177.3557
0.195, 177.3797
0.21, 177.3967
0.225, 177.4167
0.24, 177.4277
0.255, 177.4397
0.27, 177.4697
0.285, 177.4817
0.3, 177.4887
0.315, 177.5027
0.33, 177.5167
0.345, 177.5367
0.36, 177.5527
0.375, 177.5707
0.39, 177.5767
0.405, 177.5887
0.42, 177.6037
0.435, 177.6127
0.45, 177.6197
0.465, 177.6397
0.48, 177.6537
0.495, 177.6677
0.51, 177.6767
0.525, 177.6887
0.54, 177.6977
0.555, 177.7057
0.57, 177.7197
0.585, 177.7267
0.6, 177.7427
0.615, 177.7517
0.63, 177.7567
0.645, 177.7727
0.66, 177.7727
0.675, 177.7797
0.69, 177.7847
0.705, 177.7987
0.72, 177.8067
0.735, 177.8167
0.75, 177.8187
0.765, 177.8197
0.78, 177.8297
0.795, 177.8407
0.81, 177.8547
0.825, 177.8567
0.84, 177.8598
0.855, 177.8667
0.87, 177.8707
0.885, 177.8848
0.9, 177.8898
0.915, 177.8867
0.93, 177.9017
0.945, 177.9068
0.96, 177.9108
0.975, 177.9148
0.99, 177.9258
1.005, 177.9178
1.02, 177.9278
1.035, 177.9338
1.05, 177.9368
1.065, 177.9458
1.08, 177.9498
1.095, 177.9518
1.11, 177.9638
1.125, 177.9648
1.14, 177.9628
1.155, 177.9658
1.17, 177.9698
1.185, 177.9828
1.2, 177.9738
1.215, 177.9848
1.23, 177.9838
1.245, 177.9928
0.35, 177.5474
0.7, 177.7954
1.05, 177.9365
1.4, 178.0155
1.75, 178.0626
2.1, 178.0896
2.45, 178.1047
2.8, 178.1147
3.15, 178.1218
3.5, 178.1229
3.85, 178.1259
4.2, 178.1279
4.55, 178.127
4.9, 178.1281
5.25, 178.1281
5.6, 178.1292
5.95, 178.1292
6.3, 178.1293
6.65, 178.1293
7, 178.1294
7.35, 178.1294
7.7, 178.1285
8.05, 178.1295
8.4, 178.1306
8.75, 178.1296
9.1, 178.1297
9.45, 178.1297
9.8, 178.1288
10.15, 178.1299
10.5, 178.1289
10.85, 178.13
11.2, 178.13
11.55, 178.1291
11.9, 178.1301
12.25, 178.1292
12.6, 178.1292
12.95, 178.1293
13.3, 178.1293
13.65, 178.1294
14, 178.1294
14.35, 178.1295
14.7, 178.1305
15.05, 178.1296
15.4, 178.1296
15.75, 178.1297
16.1, 178.1297
16.45, 178.1298
16.8, 178.1298
17.15, 178.1299
17.5, 178.1299
17.85, 178.13
18.2, 178.1301
18.55, 178.1301
18.9, 178.1302
19.25, 178.1302
19.6, 178.1303
19.95, 178.1293
20.3, 178.1294
20.65, 178.1304
21, 178.1305
21.35, 178.1295
21.7, 178.1306
22.05, 178.1296
22.4, 178.1297
22.75, 178.1307
23.1, 178.1298
23.45, 178.1308
23.8, 178.1299
24.15, 178.13
24.5, 178.13
