0.000000E+00,1.000000E-02,1.097499E-02,1.204504E-02,1.321941E-02,1.450829E-02,1.592283E-02,1.747528E-02,1.917910E-02,2.104904E-02,2.310130E-02,2.535364E-02,2.782559E-02,3.053856E-02,3.351603E-02,3.678380E-02,4.037017E-02,4.430621E-02,4.862602E-02,5.336699E-02,5.857021E-02,6.428073E-02,7.054802E-02,7.742637E-02,8.497534E-02,9.326033E-02,1.023531E-01,1.123324E-01,1.232847E-01,1.353048E-01,1.484968E-01,1.629751E-01,1.788650E-01,1.963041E-01,2.154435E-01,2.364489E-01,2.595024E-01,2.848036E-01,3.125716E-01,3.430469E-01,3.764936E-01,4.132012E-01,4.534879E-01,4.977024E-01,5.462277E-01,5.994843E-01,6.579332E-01,7.220809E-01,7.924829E-01,8.697490E-01,9.545485E-01,1.047616E+00,1.149757E+00,1.261857E+00,1.384886E+00,1.519911E+00,1.668101E+00,1.830738E+00,2.009233E+00,2.205131E+00,2.420128E+00,2.656088E+00,2.915053E+00,3.199267E+00,3.511192E+00,3.853529E+00,4.229243E+00,4.641589E+00,5.094138E+00,5.590810E+00,6.135907E+00,6.734151E+00,7.390722E+00,8.111308E+00,8.902151E+00,9.770100E+00,1.072267E+01,1.176812E+01,1.291550E+01,1.417474E+01,1.555676E+01,1.707353E+01,1.873817E+01,2.056512E+01,2.257020E+01,2.477076E+01,2.718588E+01,2.983647E+01,3.274549E+01,3.593814E+01,3.944206E+01,4.328761E+01,4.750810E+01,5.214008E+01,5.722368E+01,6.280291E+01,6.892612E+01,7.564633E+01,8.302176E+01,9.111628E+01,1.000000E+02
2.886600E+02,-1.455086E-12,-3.302854E-12,-5.157061E-12,-6.416401E-12,-7.621727E-12,-7.732529E-12,-7.445838E-12,-6.958032E-12,-6.292429E-12,-5.363374E-12,-4.098696E-12,-3.255787E-12,-2.064953E-12,-1.093130E-12,1.629849E-13,1.023040E-12,1.884358E-12,2.831152E-12,3.232872E-12,3.616695E-12,3.896445E-12,2.666047E+00,1.172219E+01,2.651318E+01,4.424571E+01,6.168084E+01,7.603267E+01,8.533151E+01,8.867177E+01,8.609980E+01,7.844562E+01,6.708029E+01,5.361727E+01,3.970087E+01,2.680126E+01,1.602882E+01,8.043367E+00,3.021975E+00,6.108972E-01,-1.975729E-13,-1.708857E-13,-1.400363E-13,-1.195653E-13,-9.837435E-14,-8.148640E-14,-7.357240E-14,-4.428094E-14,-4.034715E-14,-7.658920E-15,-1.395705E-15,-2.119523E-16,1.487048E-14,1.478119E-14,1.859876E-14,2.279012E-14,1.863571E-14,1.722274E-14,1.414555E-14,9.062508E-15,8.624416E-15,6.186279E-15,5.027334E-15,5.552387E-16,3.794346E-16,-8.066956E-16,-6.300265E-16,-4.401102E-15,-2.876825E-15,-8.340360E-16,-1.556073E-15,-1.615673E-15,-1.802622E-16,-1.642482E-15,-3.491993E-16,-2.727234E-16,-8.283182E-17,2.301935E-15,-1.306600E-15,-5.639331E-16,-7.136595E-16,-6.502599E-16,3.033103E-05,4.102915E-16,1.522762E-04,8.507057E-05,-2.776999E-16,7.437894E-05,8.116845E-06,-1.173919E-16,-1.407410E-16,4.892835E-05,3.752856E-05,1.749856E-05,7.924850E-05,2.046682E-05,7.281922E-05,7.776772E-05,-4.036876E-17,3.801924E-05,1.330573E-05
2.879100E+02,1.233388E-13,5.386737E-13,8.065108E-14,1.133788E-13,4.744449E-13,1.324780E-13,-1.334152E-13,-4.746744E-13,-6.909541E-13,-7.497189E-13,-8.232423E-13,-7.341480E-13,-9.161409E-13,-6.426277E-13,-5.372466E-13,-3.905152E-13,-2.606027E-13,-1.278585E-13,1.414642E-13,3.449887E-13,3.799724E-13,3.045941E+00,1.220565E+01,2.662774E+01,4.356092E+01,5.993514E+01,7.317061E+01,8.147361E+01,8.407333E+01,8.109204E+01,7.338112E+01,6.228756E+01,4.936169E+01,3.616424E+01,2.407443E+01,1.411142E+01,6.854528E+00,2.420492E+00,4.121462E-01,-5.425884E-14,-7.200844E-14,-6.756996E-14,-6.959774E-14,-6.991896E-14,-5.926284E-14,-5.804795E-14,-2.829060E-14,-1.232829E-14,-3.114628E-14,-9.304697E-15,1.102152E-14,1.042865E-14,1.460522E-14,1.603342E-14,1.606996E-14,1.597347E-14,1.334156E-14,4.420485E-15,5.236116E-15,4.403957E-15,2.340754E-15,8.226546E-15,9.161438E-15,-1.264782E-16,-6.914534E-16,0.000000E+00,-3.252988E-15,-3.661414E-15,-4.309186E-15,-4.812969E-15,-6.462692E-15,-1.922797E-15,-2.518472E-15,-1.496568E-16,-3.045412E-15,3.313273E-16,-2.264198E-15,-2.234974E-15,4.699442E-16,-1.798422E-15,-9.623847E-16,5.032623E-05,-6.370315E-16,1.948677E-04,1.150340E-04,7.350879E-17,8.788878E-05,1.231196E-05,7.245169E-07,3.152598E-16,5.807712E-05,4.620485E-05,2.353093E-05,9.469119E-05,2.595082E-05,8.559517E-05,9.049722E-05,2.958704E-17,4.384356E-05,1.530946E-05
2.879800E+02,7.870440E-13,1.427612E-12,2.028951E-12,2.889060E-12,3.313462E-12,3.151581E-12,2.960547E-12,2.738061E-12,2.447349E-12,2.133815E-12,1.567664E-12,9.176850E-13,7.052831E-13,1.590007E-13,-4.225535E-13,-6.930270E-13,-9.271442E-13,-1.187257E-12,-1.422963E-12,-1.360999E-12,-1.474984E-12,3.004757E+00,1.214463E+01,2.658871E+01,4.358278E+01,6.004231E+01,7.336980E+01,8.175556E+01,8.441696E+01,8.146958E+01,7.376312E+01,6.264707E+01,4.967742E+01,3.642233E+01,2.426905E+01,1.424438E+01,6.933925E+00,2.458813E+00,4.240713E-01,5.013045E-14,8.812973E-14,6.365286E-14,5.175216E-14,4.390260E-14,3.481692E-14,2.497412E-14,5.535118E-15,1.008679E-14,-4.595352E-15,-2.791409E-15,-1.038566E-14,-1.796045E-14,-9.678160E-15,-1.475074E-14,-1.402469E-14,-8.252959E-15,-9.702953E-15,-1.127224E-14,-7.048617E-15,-1.467986E-15,-6.687869E-15,-6.093738E-15,-2.220955E-15,2.656042E-15,5.416385E-15,3.360142E-15,2.774607E-15,2.964002E-15,4.011316E-15,4.740594E-15,5.143775E-15,4.806991E-15,2.189976E-15,2.444395E-15,1.181802E-15,3.189025E-15,1.320782E-15,1.856748E-15,-3.132962E-16,6.565667E-16,4.681872E-16,4.959416E-05,6.262344E-16,1.937195E-04,1.141648E-04,-4.083822E-17,8.751381E-05,1.200743E-05,5.473867E-07,-2.364449E-16,5.796154E-05,4.609920E-05,2.346032E-05,9.444115E-05,2.586677E-05,8.537515E-05,9.027393E-05,-9.762053E-17,4.374001E-05,1.527371E-05
2.880600E+02,-3.191891E-14,-5.108549E-13,-4.493417E-13,-8.524406E-13,-1.297071E-12,-9.134007E-13,-7.496663E-13,-8.509407E-13,-9.177558E-13,-9.323427E-13,-9.458529E-13,-9.416246E-13,-7.198250E-13,-4.372518E-13,-3.199334E-13,-3.355131E-13,8.519704E-14,3.150798E-13,3.869461E-13,6.255289E-13,6.252274E-13,3.077220E+00,1.234117E+01,2.693296E+01,4.407142E+01,6.065045E+01,7.405827E+01,8.247869E+01,8.512936E+01,8.213158E+01,7.434441E+01,6.312867E+01,5.005200E+01,3.669324E+01,2.444823E+01,1.434968E+01,6.986073E+00,2.478218E+00,4.279861E-01,-4.305321E-14,-5.427502E-14,-5.973576E-14,-4.996761E-14,-3.983754E-14,-3.333535E-14,-3.509876E-14,-2.706058E-14,-1.288867E-14,-1.531784E-14,-8.141610E-15,-8.054189E-15,-8.690538E-15,-1.407732E-15,0.000000E+00,1.168724E-15,7.454286E-15,1.940591E-15,9.725067E-15,9.062508E-15,3.302968E-15,6.353476E-15,9.749980E-15,6.246435E-15,5.438563E-15,5.762111E-15,3.465146E-15,7.175709E-16,3.051178E-16,-3.197138E-15,-9.408812E-16,-1.252971E-15,0.000000E+00,-7.117421E-16,-1.097483E-15,-3.727220E-15,-1.780884E-15,-9.056792E-16,-1.994284E-15,-1.159196E-15,-2.940277E-15,-3.043217E-15,4.892826E-05,-3.023200E-16,1.927416E-04,1.133864E-04,-1.511014E-15,8.721041E-05,1.168123E-05,3.495685E-07,-6.136308E-16,5.791247E-05,4.604520E-05,2.341443E-05,9.429205E-05,2.580883E-05,8.524675E-05,9.014843E-05,-2.875125E-17,4.368430E-05,1.525470E-05
2.881700E+02,-3.634246E-13,-1.363123E-12,-1.695977E-12,-3.057029E-12,-3.864430E-12,-4.567003E-12,-5.038012E-12,-4.908828E-12,-4.567681E-12,-3.671700E-12,-2.916380E-12,-2.521639E-12,-1.279689E-12,-6.492527E-13,2.837145E-13,8.855345E-13,1.368164E-12,1.780886E-12,2.055391E-12,2.115425E-12,2.362738E-12,3.105362E+00,1.245072E+01,2.716930E+01,4.445742E+01,6.118306E+01,7.471191E+01,8.321241E+01,8.589469E+01,8.288006E+01,7.503373E+01,6.372685E+01,5.053974E+01,3.706428E+01,2.470818E+01,1.451361E+01,7.075307E+00,2.516595E+00,4.381860E-01,-1.421346E-13,-1.547644E-13,-1.576632E-13,-1.391955E-13,-1.130085E-13,-8.444954E-14,-4.927326E-14,-3.751580E-14,-1.288867E-14,4.084757E-15,8.141610E-15,2.077133E-14,3.746588E-14,2.868255E-14,3.334951E-14,2.483539E-14,3.114826E-14,2.061878E-14,1.945013E-14,6.243061E-15,8.073921E-15,5.183099E-15,-6.093738E-16,4.580719E-15,-1.011826E-15,-4.033478E-15,-5.250221E-15,-3.970559E-15,-6.015180E-15,-5.401376E-15,-2.750268E-15,-5.539450E-15,-4.206117E-15,-3.284964E-15,-4.290162E-15,-1.363617E-15,-1.863716E-15,-6.792594E-16,-9.283738E-16,-1.472492E-15,4.852884E-16,1.820728E-16,4.836736E-05,3.671029E-16,1.917863E-04,1.126795E-04,-1.061794E-16,8.688282E-05,1.144190E-05,2.134426E-07,3.884452E-16,5.779819E-05,4.594389E-05,2.335008E-05,9.405850E-05,2.573301E-05,8.504015E-05,8.993708E-05,4.028519E-17,4.358543E-05,1.522048E-05
2.882900E+02,4.083539E-13,1.097579E-12,1.539284E-12,2.175193E-12,2.387529E-12,2.844790E-12,2.909722E-12,2.703329E-12,2.394604E-12,1.864685E-12,1.304927E-12,2.154565E-13,-1.381482E-13,-4.571269E-13,-9.296177E-13,-1.023040E-12,-1.122596E-12,-1.118762E-12,-1.011053E-12,-1.099414E-12,-8.463023E-13,3.093063E+00,1.251628E+01,2.741631E+01,4.495905E+01,6.196431E+01,7.574968E+01,8.444670E+01,8.724249E+01,8.425047E+01,7.634092E+01,6.489985E+01,5.152912E+01,3.784472E+01,2.527769E+01,1.489060E+01,7.293473E+00,2.618446E+00,4.687084E-01,7.667010E-14,1.010268E-13,1.224093E-13,1.231345E-13,1.105695E-13,9.852446E-14,7.627230E-14,5.596619E-14,3.810564E-14,1.838141E-14,7.443758E-15,-4.027094E-15,-5.407446E-15,-1.794859E-14,-2.180545E-14,-2.220576E-14,-2.848602E-14,-2.134650E-14,-2.342857E-14,-1.711807E-14,-1.211088E-14,-1.772285E-14,-1.142576E-14,-5.552387E-15,-6.703345E-15,-3.342025E-15,-1.155049E-15,6.218948E-16,3.051178E-15,3.256712E-15,3.256896E-15,6.067017E-15,3.485069E-15,3.339713E-15,2.544166E-15,4.727206E-15,3.851679E-15,3.056667E-15,4.435564E-15,3.759554E-15,4.310503E-15,4.629851E-15,4.597969E-05,3.325520E-15,1.872020E-04,1.093567E-04,1.976570E-15,8.547385E-05,1.081617E-05,1.458131E-15,9.176313E-16,5.695526E-05,4.512788E-05,2.276583E-05,9.258304E-05,2.519576E-05,8.382491E-05,8.873460E-05,4.362835E-17,4.303956E-05,1.503309E-05
2.884200E+02,-1.569925E-13,-5.437317E-13,-1.214375E-12,-1.998826E-12,-1.966651E-12,-2.489191E-12,-2.833485E-12,-2.489146E-12,-2.030667E-12,-1.047684E-12,-3.240422E-13,3.511143E-13,6.253025E-13,9.805041E-13,1.008092E-12,1.199047E-12,9.421790E-13,9.498059E-13,8.030171E-13,7.051417E-13,7.495820E-13,3.008977E+00,1.237115E+01,2.727305E+01,4.488373E+01,6.200519E+01,7.592906E+01,8.476270E+01,8.767290E+01,8.475977E+01,7.688715E+01,6.544076E+01,5.202785E+01,3.827314E+01,2.561824E+01,1.513717E+01,7.450874E+00,2.700494E+00,4.966896E-01,-4.010436E-14,-3.492947E-14,-3.819172E-14,-6.245951E-15,8.130111E-15,2.370513E-14,2.362416E-14,3.075065E-14,4.651129E-14,3.267806E-14,4.280161E-14,2.352671E-14,1.544985E-14,1.442926E-14,3.848020E-15,-2.921810E-16,-7.986735E-15,-4.608903E-15,-6.188679E-15,-1.067362E-14,-3.669964E-15,-2.340754E-15,0.000000E+00,-8.328580E-16,-3.414911E-15,-6.914534E-16,1.050044E-16,-2.535417E-15,-1.612766E-15,-3.455292E-15,-9.408812E-16,-4.616209E-16,1.201748E-16,2.737470E-16,2.544166E-15,2.727234E-16,3.644600E-15,2.981194E-15,1.787979E-15,2.318392E-15,4.167771E-15,3.511404E-15,4.308525E-05,3.152766E-15,1.811418E-04,1.050461E-04,2.417623E-15,8.366977E-05,1.033133E-05,2.063627E-15,1.390521E-15,5.562731E-05,4.383016E-05,2.182712E-05,9.036766E-05,2.437491E-05,8.203059E-05,8.697058E-05,1.226107E-16,4.224319E-05,1.476011E-05
2.885600E+02,-5.911938E-13,-1.483250E-12,-1.928713E-12,-2.960447E-12,-3.041804E-12,-3.200389E-12,-3.252789E-12,-3.114327E-12,-2.995893E-12,-2.604793E-12,-2.469727E-12,-1.723652E-12,-1.163354E-12,-5.432523E-13,-1.328025E-13,3.795148E-13,7.367038E-13,1.100496E-12,1.402159E-12,1.577091E-12,1.813505E-12,2.966975E+00,1.230762E+01,2.722926E+01,4.489996E+01,6.210837E+01,7.612846E+01,8.505202E+01,8.803326E+01,8.516453E+01,7.730655E+01,6.584594E+01,5.239444E+01,3.858334E+01,2.586174E+01,1.531159E+01,7.561173E+00,2.757492E+00,5.159667E-01,-1.621867E-13,-1.483159E-13,-1.557047E-13,-1.240267E-13,-9.918736E-14,-7.556012E-14,-6.074785E-14,-2.706058E-14,3.362262E-15,1.327546E-14,7.443758E-15,2.395061E-14,1.351862E-14,2.041212E-14,1.956077E-14,1.986831E-14,1.970061E-14,1.795046E-14,1.171429E-14,8.659730E-15,8.624416E-15,1.220536E-14,1.173044E-14,3.886671E-15,5.312084E-15,6.223080E-15,1.260053E-15,-1.052437E-15,-2.789649E-15,-1.429776E-15,-5.102471E-15,-3.165400E-15,-6.008739E-15,-7.281669E-15,-4.190391E-15,-6.272639E-15,-4.679998E-15,-4.830289E-15,-6.533001E-15,-4.354817E-15,-4.396142E-15,-3.095237E-15,4.105703E-05,-2.440155E-15,1.766902E-04,1.019271E-04,-1.249650E-15,8.228393E-05,9.981973E-06,-4.695678E-16,-3.659266E-16,5.461938E-05,4.286531E-05,2.114809E-05,8.869079E-05,2.377101E-05,8.065552E-05,8.560665E-05,5.917409E-17,4.162174E-05,1.454656E-05
2.887100E+02,1.384309E-13,5.860922E-13,-5.991223E-14,-4.535152E-13,-2.831365E-13,-1.275972E-12,-1.588276E-12,-1.898698E-12,-1.851335E-12,-1.345649E-12,-1.112253E-12,-4.309129E-13,-4.507995E-13,-5.962525E-14,-1.207296E-13,5.555217E-13,6.214372E-13,5.616641E-13,5.783388E-13,6.596487E-13,5.285071E-13,2.930289E+00,1.228939E+01,2.730610E+01,4.513429E+01,6.253135E+01,7.673682E+01,8.581452E+01,8.889904E+01,8.607343E+01,7.819834E+01,6.666757E+01,5.310583E+01,3.915999E+01,2.629511E+01,1.560811E+01,7.739567E+00,2.844753E+00,5.436975E-01,-4.954068E-14,-6.287304E-14,-6.952851E-14,-6.692090E-14,-7.073197E-14,-4.370634E-14,-4.724833E-14,-3.567076E-14,-2.857923E-14,-1.531784E-15,6.978523E-16,1.229324E-14,2.510600E-14,2.780272E-14,3.078416E-14,2.629629E-14,2.928469E-14,2.013363E-14,1.922911E-14,1.550696E-14,1.357887E-14,4.514312E-15,2.437495E-15,4.858338E-15,-2.403086E-15,-2.996298E-15,-7.560318E-15,-7.845442E-15,-5.274179E-15,-9.015532E-15,-8.323180E-15,-7.254042E-15,-7.571011E-15,-4.160954E-15,-3.491993E-15,-2.545419E-15,-2.857698E-15,-3.584980E-15,-3.610343E-15,-2.036425E-15,-2.283710E-15,-2.887154E-15,3.851069E-05,-3.886972E-16,1.714113E-04,9.816729E-05,-7.024174E-16,8.072031E-05,9.560709E-06,-6.116738E-16,-5.291862E-16,5.346684E-05,4.173790E-05,2.033155E-05,8.676779E-05,2.305755E-05,7.909894E-05,8.407702E-05,-6.686338E-18,4.093149E-05,1.430999E-05
